,desc,wordId,wordIdrev
4079,chỉ khâu phẫu thuật c0025020 - monosyn quick und 6 0 0 7 45cm dsmp11 m hãng sx b braun surgical sa năm sx 2015 hàng mới 100,monosyn qui,
10364,suture 12 10-0 bmn da 175d nu1 chỉ phẫu thuật mắt 10 0nylon - 8065711701 hàng mới 100,nylon,
5860,chỉ phẫu thuật loại polypropylene 75 cm ep 1 usp 5 0 needle 1 2 cir taper 15 mm hàng mới 100,propylen,
149,bông thấm máu gelatin sponge 70x50x10mm 05170502 dùng 1 lần trong y tế hàng mới 100 hộp 20 cái,spon,
8018,chỉ phẫu thuật hàng mới 100,,
7338,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 7 0 dài 45cm kim 3 8 kim tam giác vòng kim 12mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
438,chỉ phẫu thuật-điện cực 2 0 ptfe60cmgsb88hsyz17 cp20m17f88v mới 100 nước ấn độ hãng sx quality needles,ptfe,
7694,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 4 0 dài 75cm kim 1 2 kim tròn vòng kim 20mm,propylen,
7239,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 6 x11cm gói 5 sợi năm sản xuất 2014 trở đi,propylen,
7226,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 10x15cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
7302,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 4 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 20mm,propylen,
433,chỉ phẫu thuật vô trùng luxylene polypropylen 2 0 hrt 2x25mm 90cm code pp20hrt25-d hàng mới 100 nsx 2016 nsx luxsutures ag luxembourg hộp 12 sợi gp 1918nk byt-tb-ct,luxylen,
8001,chỉ phẫu thuật chủng loại v-loctm180 absorbable wound closure device mã sp vlocl0305 12 sợi hộp hsx covidien mới 100,vloc,
5186,chỉ phẩu thuật e37rh260 75cm 26mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
7977,chỉ phẫu thuật chủng loại surgiprotm monofilament polypropylene mã sp vp977 36 sợi hộp hsx covidien mới 100,surgipro,
2676,chỉ khâu phẫu thuật liền kim jbp v lift 29045a 29g cỡ 50mm 100 chiếc hộp hãng sản xuất feeltech co ltd sản xuất năm 2016 dùng trong y tế hàng mới 100,,
9233,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 5m chromic usp 2 -premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
7931,chỉ phẫu thuật chủng loại polysorttm braided absorbable suture mã sp cl925 36 sợi hộp hsx covidien mới 100,polysort,
9052,miếng cầm máu vô trùng dùng cho tai code 400146 10 miếng hộp 9x24mm hãng medtronic usa hàng y tế mới 100,,
106,băng dính y tế thay chỉ khâu da steri-strip r1540 khổ 0 32cm x 8cm 50 miếng hộp,steri-,
10146,sáp cầm máu xương,,
7206,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 10 x15cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
9321,nl041-3 chỉ khâu phẫu thuật oem dài 45-90mm,,
5911,chỉ phãu thuật loại polypropylene 90 cm ep 3 usp 2 0 2 x 1 2 cir taper 25 mm hàng mới 100,propylen,
7315,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 5 0 dài 75cm kim 1 2 kim tròn vòng kim 25mm,propylen,
552,chỉ khâu phẫu thuật c0992038 chủng loại steelex 3 0 2 60cm hr17 gs65 pac 36pcs hãng sx b braun surgical sa năm sx 2016 hàng mới 100,steel,
7892,chỉ phẫu thuật chủng loại maxontm mã sp 8886623351 36 sợi hộp hsx covidien mới 100,maxon,
11440,vicrylplus suture 27in 70cm 3-0 chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng hiệu ethicon model vcp316h hộp 36 cái hàng mới 100,vicryl,vicrylplus
7273,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 90cm 2 kim 1 2 kim tròn mũi tam giác vòng kim 25mm,propylen,
3966,chỉ khâu phẫu thuật vô trùng model trusilk 2-0 dài 75cm hàng mới 100 do hãng sutures india pvt ấn độ sản xuất nsx năm 2015,silk,
127,bộ chỉ phẩu thuật có kim polypropylene 6 0 usp size hàng mới 100 mã 5070210-2 60 cm sợi nhà sản xuất smi a g số lô 150703 sx 07 2015 hd 07 2021,propylen,
856,chỉ khâu phẫu thuật - novosyn quick undy 3 0 2 70cm hr26 m ddp c3046041,novosyn qui,
2042,chỉ khâu phẫu thuật chiralen-chiralen blue mã pp 5944 dùng để khâu trong phẫu thuật tbyt mới 100 hsx chirana-séc hãng phân phối vitrex-đan mạch năm sx 2016-2017,chiralen,
854,chỉ khâu phẫu thuật - novosyn quick undy 3 0 2 70cm ds24 m ddp c3046235,novosyn qui,
7217,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim 15 x 15cm,propylen,
2290,chỉ khâu phẫu thuật dùng trong y tế polytresse2 1 2 t40 75cm osh lô 20588 hd 2020 nhà sx peters surgical,,
11501,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh pp light 6x11cm hộp 5 cái nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100,mesh,
848,chỉ khâu phẫu thuật - novosyn quick undy 2 0 3 90cm hrc37s m ddp c3046651,novosyn qui,
11503,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh -pp standard pp020715f5 nsx 2015 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft mới 100,mesh,
3499,chỉ khâu phẫu thuật tapper point tr652 1 2 26 mm double armed 2-0 90cm white 30 sợi hộp,,
11517,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh sis direct soft pvdf hộp 03 cái nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100,mesh,
9237,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 5m chromic usp 6 0 -premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
1083,chỉ khâu phẫu thuật - safil quick undy 3 0 2 70cm ds24 m ddp pac 36pcs c1046235 hàng mới 100 hsx b braun,safil qui,
7898,chỉ phẫu thuật chủng loại monosoftm monofilament nylon mã sp sn775 sợi dài 90cm kim dài 39mm 36 sợi hộp mới 100,monosof,
2986,chỉ khâu phẩu thuật nilon gắn liền kim dùng 1 lần dùng trong y tế dài 75cm nhãn hiệu am mới 100,,
3120,chỉ khâu phẫu thuật polypropylene 75 cm ep 1 usp 5 0 double needle 1 2 cir taper 13 mm hàng mới 100 sx năm 2017 lô 170210 hạn sử dụng 02 2022,propylen,
4925,chỉ phẫu thuật dùng trong chỉnh hình ul203 hộp 36 sợi không phải chỉ tự phân hủy,,
10494,vật liệu cầm máu vô trùng smi-spon 70x50x10mm code zhg705010 nsx 2017 nsx smi ag belgium hộp 12 cái gp 2677nk byt-tb-ct,spon,
3404,chỉ khâu phẫu thuật suture v-loc 180 device 4-0 cv-23 15cm loại cắt mã vlocl0803 12 cuộn hộp mới 100 sản xuất năm 2015 hãng sx covidien,vloc,
5472,chỉ phẫu thuật không tự tiêu polypropylene cu blue - usp 8-0 ep 0 4 hãng sản xuất g krahmer gmbh đức mới 100,propylen,
9049,miếng cầm máu vô trùng dùng cho tai code 400144 10 miếng hộp hãng medtronic hàng y tế mới 100,,
6267,chỉ phẫu thuật mắt 12 tép hộp 8065711701 không phải chỉ tiêu không đặt lâu dài trong cơ thế người hàng mới 100 alcon,,
9310,nl031-4 chỉ khâu phẫu thuật 02-pga,pga,
548,chỉ khâu phẫu thuật c0992038 - chủng loại steelex 3 0 2 60cm hr17 gs65 pac 36pcs hãng sx b braun surgical sa hàng mới 100,steel,
7957,chỉ phẫu thuật chủng loại surgiprotm ii monofilament polypropylene 36 sợi hộp hãng sản xuất covidien hàng mới 100 mã sp vp761x,surgipro,
551,chỉ khâu phẫu thuật c0992038 chủng loại steelex elec 3 0 2 60cm hr17 gs65 pac 36pcs hãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
4118,chỉ khâu phẫu thuật c0762350 - silkam black 3 0 2 75cm ds24 pac 36pcs hãng sx b braun surgical sa năm sx 2015 hàng mới 100,silk,
10432,vật liệu cầm máu surgical haemostatic smi-spon 70x50x10mm regular code zhg705010 nsx 2014 nsx smi a g belgium hộp 10 cái,spon,
1192,chỉ khâu phẫu thuật - steelex ste set 1 4 4x45cm hrc37ss m lp pac 12pcs g0617144,steel,
2863,chỉ khâu phẫu thuật mắt 1455p loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2014 2015,propylen,
10411,tfe polymer firm pledget 1 4x1 8x1 miếng đệm không tiêu tiệt trùng dùng trong phẫu thuật hiệu ethicon product code pcp20 hộp 36 cái hàng mới 100,,
113,băng keo y tế dùng thay chỉ khâu da b1557 steri-strip blend tone skin closure 50 miếng hộp 4 hộp thùng hàng mới 100,steri-,
5339,chỉ phẫu thuật không tiêu polypropylene 75 cm ep 1 usp 5 0 double needle 1 2 cir taper 13 mm hàng mới 100 sx năm 2017 lô170210 hạn sử dụng 02 2022,propylen,
5895,chỉ phẫu thuật loại polypropylene 90 cm ep 1 usp 5 0 double needle 1 2 cir taper 20 mm hàng mới 100 sx 2015 lô sx150808 hạn dùng 08-2020,propylen,
3530,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 3-0 x 75 26mm batch ib17006 12 chiếc tá hãng meril endo surgery pvt ltd mới 100,,
8365,dụng cụ y tế mới 100 dùng 1 lần 01006 chỉ thép 6 0x45cm kim tròn 1 2x48mm dùng trong phẩu thuật hạn sử dụng 12 2021 nhà sản xuất th kazantzidis s a medipac,,
6281,chỉ phẫu thuật mắt 8065711701 12 tép hộp không phải chỉ tiêu không đặt lâu dài trong cơ thể con người hàng mới 100 hãng sx alcon ngày sx 05 2016 06 2016 hạn sd 04 2021 05 2021,,
82,băng dính y tế dùng thay chỉ khâu da b1557 steri-strip skin closure kích cỡ 1 2in x 4in 50 miếng hộp 4 hộp thùng hàng mới 100,steri-,
8100,chỉ phẩu thuật polypropylen 2 0 usp size hàng mới 100 1000m sợi nhà sản xuất smi a g số lô 189k38 sx 01 2015 hd 01 2020,propylen,
9285,nguyên liệu chỉ phẫu thuật tự tiêu tổng hợp usp 2-0 pgla rapid dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
5358,chỉ phẫu thuật không tiêu polypropylene sợi xanh đơn 7 0 3307s hãng chủ sở hữu mani inc nhật bản hàng mới 100,propylen,
7706,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 7 0 dài 75cm 2kim x 3 8 cir soft coronar pt 8mm,propylen,
8104,chỉ phẫu thuật polypropylene 6 0 usp size hàng mới 100 mã h5070210-2 nguyên liệu nhà sản xuất smi a g số lô 160676 sx 06 2016 hd 06 2021,propylen,
9231,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 50m plain usp 3 0 - premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
5884,chỉ phẫu thuật loại polypropylene 75 cm ep0 5 usp7 0 2 x 3 8 cir soft coronar pt 8mm hàng mới 100 sx 2016 lô sx160101 hạn dùng 01-2021,propylen,
9047,miếng cầm máu vô trùng cho tai code 440416 10 miếng hộp hãng medtronic hàng y tế mới 100,,
3176,chỉ khâu phẫu thuật -safil violet 2 0 3 70cm hr26 m pac 36pcs c1048042 năm sản xuất 2014 hàng mới 100,safil,
3531,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 3-0 x 75 26mm batch ib17006 12 chiếc tá loại d hãng meril endo surgery pvt ltd mới 100,,
2878,chỉ khâu phẫu thuật mắt 1486l loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2015,propylen,
3214,chỉ khâu phẫu thuật -silkam black 5 0 1 45cm ds16 pac 36pcs c0762121 hàng mới 100 hsx b braun,silk,
11502,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh -pp standard pp020611f5 nsx 2014 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100,mesh,
5177,chỉ phẩu thuật e37cd190 75cm 19mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
11611,miếng ghép thành bụng-optilene mesh lp 15 x 15 cm pac 5pcs 1064705,optilene,
7961,chỉ phẫu thuật chủng loại surgiprotm ii monofilament polypropylene mã sp vp704x 36 sợi hộp hsx covidien mới 100,surgipro,
10154,sáp cầm máu xương 1069152 chủng loại bone-wax 1pac 6pc hãng sx aesculap ag hàng mới 100,wax,
6576,chỉ phẫu thuật sợi polyglycolic acid tự tiêu tổng hợp tiệt trùng đa sợi bện số 1 chiều dài sợi chỉ 90cm sợi chỉ màu tím 12 sợi hộp code pga1080140b0p nsx demetech mới100,pga,
5355,chỉ phẫu thuật không tiêu polypropylene sợi xanh đơn 10 0 2451l 12 cái hộp chủng loại polypropylene hãng chủ sở hữu mani inc japan hàng mới 100,propylen,
3540,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu fst sterilized surgical needled suture cỡ 2-0 x 90-36mm 892 hộp hsx meril endo surgery pvt ltd ấn độ hàng mới 100,,
8308,dụng cụ chuyên dùng trong nha khoa chỉ khâu phẫu thuật tự tiêu vô trùng - polypropylene 75 cm ep 1 5 usp 4 0 needle 19mm hàng mới 100 nhà sản xuất smi ag mã 5151519 1 hộp 12 cái,propylen,
80,băng dính y tế dùng thay chỉ khâu da b1550 steri-strip skin closure 50 miếng hộp 4 hộp thùng hàng mới 100,steri-,
7312,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 5 0 dài 75cm kim 1 2 kim tròn vòng kim 15mm,propylen,
3539,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 6-0 x 45 13mm batch en17002 12 chiếc tá loại d hãng meril endo surgery pvt ltd mới 100,,
8267,crm00027 chỉ khâu vết thương,,
2635,chỉ khâu phẫu thuật không tự tiêu trusilk 26mm code 5f75dx26 6-2017 05-2022 pn pd72702 hiệu sutures india pvt ltd hàng mới 100,silk,
1761,chỉ khẩu phẫu thuật chỉ tiêu mas-g2650 1 sợi chỉ đi kèm 1 kim hộp 5 bịch bịch 20 sợi mới 100 nhà sx mas năm sx 2015,,
405,chỉ phẫu thuật v-loc 12 sợi hộp vlocl0316 mới 100 nhà sản xuất covidien mỹ,vloc,
3969,chỉ khâu phẫu thuật vô trùng model trusilk 2-0 dài 75cm part no 5e75 x13 batch no ov51926 hàng mới 100 do hãng sutures india pvt ấn độ sản xuất nsx năm 2015,silk,
1901,chỉ khâu phẫu thuật surgical suture polypropylene 7 0 hr 2x10mm 60cm code 5050110-2 nsx 2014 nsx smi a g belgium hộp 12 sợi,propylen,
11672,chỉ khâu phẫu thuật surgical suture polypropylene 2 0 hrt 2x25mm 90cm code 5300525-2 nsx 2016 nsx smi a g belgium hộp 12 sợi,propylen,
5338,chỉ phẫu thuật không tiêu polypropylene 75 cm ep 0 7 usp 6 0 needle 1 2 cir taper 10 mm hàng mới 100 sx năm 2017 lô170722 hạn sử dụng 06 2022,propylen,
1252,chỉ khâu phẫu thuật tro-silkofil 75cm usp 3 0 hộp 12 cái hàng y tế mới 100,silk,
6738,chỉ phẫu thuật tự tiêu axit polyglycolic chủng loại demetech absorbable dài 75cm code dt-j316-1 pga283026b0p nsx demetech mới 100,pga,
3179,chỉ khâu phẫu thuật -safil violet 4 0 1 5 45 cm ds19 m pac 36pcs c1048220 hàng mới 100,safil,
4656,chỉ phẫu thuật không tiêu silkus code lnw 5036 hàng mới 100 nsx lotus surgicals pvt ltd lô n1636 sx 11 2016 hd 10 2021,silk,
6577,chỉ phẫu thuật sợi polyglycolic acid tự tiêu tổng hợp tiệt trùng đa sợi bện số 2 chiều dài sợi chỉ 70cm sợi chỉ màu tím 12 sợi hộp code pga1180240b0p nsx demetech mới100,pga,
580,chỉ khâu phẫu thuật g0617135 chủng loại steelex ste set 5 7 4x45cm hrc48 m lp hãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
581,chỉ khâu phẫu thuật g0617142 chủng loại steelex ste set2 5 4x45cm hrc37ss m lp 1pac 12pc hãng sx b braun surgical sa hàng mới 100,steel,
8306,dụng cụ chuyên dùng trong nha khoa chỉ khâu phẫu thuật tự tiêu vô trùng - polypropylene 75 cm ep 1 5 usp 4 0 needle 16mm hàng mới 100 nhà sản xuất smi ag mã 5151516 1 hộp 12 cái,propylen,
9056,miếng cầm máu vô trùng dùng trong y tế hãng sản xuất medtronic - mã 400144 hàng mới 100,,
6579,chỉ phẫu thuật sợi polyglycolic acid tự tiêu tổng hợp tiệt trùng đa sợi bện số 3 0 chiều dài sợi chỉ 70cm sợi chỉ màu tím 12 sợi hộp code pga1083026b0p nsx demetech mới100,pga,
5473,chỉ phẫu thuật không tự tiêu polypropylene cu blue - usp58-0 ep 1 hãng sản xuất g krahmer gmbh đức mới 100,propylen,
2869,chỉ khâu phẫu thuật mắt 1460p loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2015,propylen,
7847,chỉ phẫu thuật y tế velosor 2-0 und 90cm kv-34 hàng mới 100 nsx mỹ hãng sản xuất riverpoint năm sx 2016 số gp 606 byt-tb-ct,,
7982,chỉ phẫu thuật chủng loại ticrontm coated and uncoatedbraided polyester mã sp 8886328031 36 sợi hộp hsx covidien mới 100,ticron,
1896,chỉ khâu phẫu thuật surgical suture polypropylene 3 0 hr 2x20mm 90cm code 5200125-2 nsx 2014 nsx smi a g belgium hộp 12 sợi,propylen,
5361,chỉ phẫu thuật không tiêu polypropylene sợi xanh đơn 9 0 1418 12 chiếc hộp hãng sản xuất mani hanoi co ltd việt nam hàng mới 100,propylen,
755,chỉ khâu phẫu thuật - monosyn quick und 5 0 1 45cm dsmp13 m c0025024,monosyn qui,
9048,miếng cầm máu vô trùng dùng cho tai code 1425008 50 miếng hộp hãng medtronic hàng y tế mới 100,,
5224,chỉ phẩu thuật f37rh26w 75cm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
8364,dụng cụ phẫu thuật tai mũi họng miếng cầm máu mũi vô trùng merocel 10 miếng hộp code 440402 hãng medtronic xomed hàng y tế mới 100,,
11496,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh lichtenstein 6x11cm hộp 3 cái nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100 f o c,mesh,
112,băng dính y tế thay chỉ khâu da steri-strip r1548 khổ1 x 5in 2 54cm x 12 7cm 25 miếng hộp hàng mới 100,steri-,
7242,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 7 5 x15cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
10423,vật liệu cầm máu surgical haemostat smi-spon 70x50x10mm regular code zhg705010 hàng mới 100 nsx smi a g belgium hộp 10cái,spon,
