descVec,wordIdVec
"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 3209, 3954, 4687, 4845, 4726, 5031, 4774, 0, 4529, 3908, 702, 3513, 1633, 2456, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 304]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4384, 4626, 1200, 40, 2706, 361, 3210, 3215]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4529, 3908, 4626, 1340, 40, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 946]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 3488, 373, 5244, 291, 3403, 5328, 4778, 5031, 4774, 5025, 3956, 3223, 3078, 2796, 4089, 2464, 4975, 3149, 180, 2560, 3135, 3602, 191, 3324, 2580]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3882, 1423, 40, 1830, 3435, 2595, 1930, 4216, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 4089, 2464, 5156, 3078, 2796, 3149, 1306, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3486, 4649, 5231, 1358, 1522, 2584, 2526, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 4260, 3149, 1541, 2561, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4943, 1642, 3435, 1423, 1340, 40, 2872, 2478, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5190, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4514, 4501, 1420, 1340, 4902, 2427, 3954, 4687, 3210, 4726, 4730, 4774, 2075, 4704, 3210, 3038, 3521, 3442, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4514, 4501, 1420, 1423, 4902, 2427, 3954, 4687, 3210, 4726, 5031, 4774, 2075, 4704, 3210, 3038, 3078, 2796, 4089, 2464, 3441, 3149, 322, 2560, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5288, 4809, 4530, 3169, 1424, 1642, 1151, 3135, 3602, 191, 3737, 2392, 2643, 3137, 4624, 5283, 2488, 3759, 4546, 795, 4626, 3011, 1553, 2068]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4529, 3534, 4626, 1340, 40, 2706, 1642, 3215, 1200, 1659, 3215, 4644, 2983, 5030, 3215, 738]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4539, 322, 4264, 1424, 4005, 4148, 0, 2427, 3954, 4687, 3596, 1423, 40, 4013, 0, 322, 2560, 3149, 0, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 2328, 772, 40, 180, 772, 3232, 2584, 1830, 2059, 3361, 316, 916, 3061, 802, 803, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 1423, 40, 572, 2341, 2595, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3521, 5142, 3078, 2796, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4726, 4845, 3659, 2712, 4801, 4730, 4774, 2616, 4384, 2612, 322, 4628, 3149, 2464, 4411, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3882, 3169, 772, 40, 1360, 40, 1504, 4147, 1949, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5170, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4726, 4845, 3659, 2427, 772, 40, 2027, 2052, 4384, 5228, 783, 5295, 4300]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 2337, 2414, 1633, 2456, 2781, 1200, 4878, 1200, 40, 3642, 1200, 1659, 2435, 4234, 2542, 997, 3135, 3602, 191, 4546, 797, 3361, 4546, 529, 3143, 2711, 56]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2433, 3324, 4905, 4733, 1894, 5238, 2621, 322, 4628, 3149, 3586, 3135, 4966, 3124, 2488, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2860, 322, 4628, 3149, 1728, 3602, 191, 3660, 4624, 5283, 2488, 3605]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4726, 4841, 3151, 3928, 3579, 3649, 4878, 180, 4211, 3137, 4624, 5283, 4306, 2022, 2486, 3134, 4146, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2079, 2427, 3953, 4687, 2564, 3215, 3752, 3535, 1541, 40, 4878, 4395, 3135, 3602, 191, 3586, 3052, 2427, 3953, 4687, 3210, 4726, 3660, 4624, 5283, 4428, 1884, 2902, 4626, 3361, 544, 4546, 118, 797, 3061, 118, 804, 2712, 2069, 4702, 3952]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4015, 1840, 4845, 4726, 4841, 3151, 4730, 4774, 5324, 4628, 2076, 4626, 1200, 40, 2616, 1894, 4005, 3000, 3256, 2603, 322, 4628, 3149, 2464, 2934, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4224, 2762, 4878, 183, 40, 1226, 2834, 1585, 2645, 1929, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4845, 4726, 4392, 3145, 2069, 4702, 3952, 2416, 4878, 180, 0, 435, 2456, 4628, 2711, 4624, 5283, 2427, 3209, 3954, 4687, 4845, 4726, 2338, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4905, 322, 4628, 3149, 4969, 3602, 191, 3660, 4624, 5283, 2488, 3605]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2216, 2433, 3324, 4305, 4945, 1423, 40, 180, 1603, 3087, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 4305, 4945, 772, 40, 1200, 1603, 3094, 3411, 3817, 1312, 2222, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4384, 2027, 1633, 2456, 2781, 1340, 4878, 180, 3642, 180, 772, 2435, 4650, 1030, 3513, 3135, 3602, 191, 4546, 3759, 800, 3361, 628, 3143, 4631, 2715, 100, 806]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4943, 1642, 3439, 180, 3500, 3983, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5173, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2763, 2758, 3124, 4939, 3472, 2622, 4321, 2014, 3737, 3449, 3602, 191, 3149, 322, 4797]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 2033, 1556, 3412, 1340, 1659, 40, 2341, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 3521, 5132, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 2329, 772, 40, 180, 772, 4167, 2584, 1642, 2059, 3322, 1048, 958, 3737, 793, 3061, 807, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 3552, 1340, 40, 180, 772, 4170, 1603, 3361, 915, 3061, 803, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 4845, 4726, 5031, 4784, 0, 4529, 3908, 523, 3513, 1633, 2456, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 303]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 2808, 3016, 1830, 3437, 772, 40, 4903, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3521, 5106, 3150, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2195, 0, 2433, 3324, 2591, 2034, 1423, 40, 1642, 2664, 3817, 1312, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 2327, 2802, 40, 1200, 1659, 4180, 1642, 3361, 111, 3061, 802, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4730, 4774, 4072, 4878, 1200, 40, 1200, 1659, 997]",[0 0 0 0 0 0 0 0 0 0 0 0]
"[4937, 4943, 1226, 3412, 1423, 1597, 40, 4675, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5203, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 1966, 0, 2433, 3324, 2337, 2414, 1200, 40, 1200, 1642, 3090, 754, 999, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4728, 1541, 4797, 3149, 1759, 3602, 191, 3660, 4624, 5283, 2488, 3605]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3882, 3169, 1597, 40, 351, 2534, 4147, 2580, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5152, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2113, 2433, 3324, 3551, 1340, 40, 180, 1423, 1396, 2625, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 791, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2220, 0, 2433, 3324, 4305, 1200, 40, 772, 1603, 3090, 3411, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2261, 2433, 3324, 4079, 1597, 40, 40, 1484, 1642, 1171, 2545, 4219, 3759, 793, 3137, 4546, 1949, 2050, 4525, 4304, 754, 1311, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2525, 4937, 1924, 4935, 1200, 40, 1600, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 4922, 3149, 1306, 2560, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4212, 1200, 40, 1643, 2551, 2427, 3954, 4687, 4841, 3151, 4726, 3658, 5031, 4774, 3078, 2796, 4089, 2464, 5221, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4529, 4211, 3908, 2781, 1200, 4878, 772, 40, 3642, 180, 772, 2435, 4650, 2539, 1306, 3513, 1818, 2456, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 2574, 5343, 3403, 4683, 5035, 2433, 3324, 4099, 1946, 4543, 2856, 2621, 1522, 3586, 4624, 3952, 659, 1541, 2409, 3149, 3137, 4546, 2488, 3602, 191]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3530, 4943, 1603, 3437, 772, 40, 4904, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 4089, 2464, 5081, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 1200, 40, 1133, 180, 772, 2437, 2427, 3954, 4687, 4841, 3151, 5334, 4628, 3210, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5125, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 2033, 1541, 40, 1830, 2345, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5141, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2337, 2414, 4878, 1200, 40, 3586, 2312, 3324, 4845, 4726, 322, 2544, 3149, 4546, 3759, 791, 3602, 191, 3137, 4546, 4939, 3472, 2622]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4024, 1633, 2456, 2781, 1200, 4878, 772, 40, 3642, 180, 772, 2435, 4650, 1004, 3513, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2799, 2031, 380, 3412, 1200, 1815, 40, 2061, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 4089, 2464, 5062, 3078, 2796, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 3730, 4143, 4865, 772, 40, 1200, 1830, 3105, 3411, 2596, 3817, 1312, 2283, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 2337, 3209, 3954, 4687, 4845, 4726, 2711, 4760, 5288, 4809, 4395, 772, 40, 3737, 3126, 4738, 3481, 3472, 3181, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3215, 5025, 2427, 3209, 3954, 4687, 3661, 3078, 2616, 2433, 3324, 2606, 0, 3971, 2337, 2464, 2502, 5280, 5279, 4876, 3631, 4307, 5280, 797]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 3343, 1840, 180, 3083, 1360, 1830, 2464, 3962, 3737, 793, 3737, 3345, 1908, 3344, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 1616, 2328, 1423, 40, 1200, 1659, 4165, 2584, 1673, 3769, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4537, 1925, 4018, 1898, 1888, 1894, 4541, 2706, 1642, 2576, 772, 40, 3149, 322, 4797, 3124, 4870, 4264, 1884, 2083, 3759, 4546, 800, 3135, 3602, 191]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 2525, 772, 40, 1642, 1041, 2512, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5197, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 2525, 180, 1830, 1360, 4740, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5193, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 5288, 4809, 3602, 191, 2711, 180, 3408, 164, 2427, 4646, 4841, 3151, 5324, 4628, 3649, 4395, 1423, 176, 3215, 4773, 180, 1134, 2711, 4760, 3953, 4687, 3143, 4631, 2715, 61, 806, 3660, 4624, 5283, 4677, 3201, 4264, 1884, 3475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2799, 2033, 1396, 3435, 1423, 1340, 40, 4104, 4084, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5042, 3149, 971, 2560, 3135, 3602, 191, 3324, 1949]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4943, 1830, 3437, 1423, 40, 2522, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5185, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2224, 0, 2433, 3324, 4305, 4945, 772, 1423, 1603, 3101, 3411, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 1630, 2329, 1200, 40, 1200, 1802, 2584, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4726, 3752, 5334, 4628, 2433, 3324, 2616, 3752, 2608, 322, 4628, 3149, 2464, 3699, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4384, 4626, 180, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 1231, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3882, 3169, 4943, 1423, 40, 1603, 2084, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5301, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4845, 4726, 3451, 4945, 3087, 1600, 2456, 4878, 1423, 40, 2781, 180, 971, 4628, 3149, 3137, 4546, 2337, 3759, 4624, 5283, 800, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 744, 2327, 2802, 40, 1200, 1659, 4180, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4845, 4726, 1597, 40, 2027, 3529, 193, 5295, 3137, 4624, 5283, 1933, 3305, 4792, 3493, 2461, 3605, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
"[2337, 2414, 457, 3440, 2427, 3954, 4687, 4845, 4726, 5031, 4774, 3359, 4843, 4263, 5347, 5032, 3078, 2796, 4089, 2464, 5039, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4529, 1840, 2781, 180, 1423, 4878, 1340, 40, 3642, 180, 772, 2435, 4650, 918, 3513, 1633, 2456, 3135, 3602, 191, 4546, 797, 3361, 4593, 3143, 2711, 139]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
