descVec,wordIdVec
"[0, 2430, 3212, 3957, 4690, 3327, 4848, 4729, 2766, 4881, 183, 3589, 2745, 325, 2547, 3152, 4549, 3762, 800, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2766, 1]"
"[0, 2430, 3212, 3957, 4690, 2766, 3327, 4881, 1343, 43, 2709, 1645, 3218, 4238, 674, 3327, 4848, 4729, 3589, 2757, 325, 2547, 3152, 4549, 3762, 803, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2766, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 2591, 3755, 4629, 1544, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 575, 1]","[0, 2591, 1]"
"[0, 3205, 4395, 3148, 5030, 3595, 3588, 5028, 3586, 3760, 1524, 2022, 4528, 1904, 3138, 3605, 194, 1426, 3038, 3152, 3140, 4549, 2520, 3608, 3762, 4549, 796, 2015, 1]","[0, 2022, 1]"
"[0, 4098, 2036, 1833, 1343, 43, 2587, 4356, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5140, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 881, 2485, 1544, 43, 1203, 1662, 4160, 2587, 1645, 3138, 3605, 194, 1]","[0, 2485, 1]"
"[0, 2430, 3212, 3957, 4690, 2766, 3327, 4881, 775, 43, 2709, 1645, 3218, 4238, 1044, 3327, 4848, 4729, 3589, 2749, 325, 4631, 3152, 4549, 3762, 803, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2766, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 4395, 3148, 2419, 4881, 1426, 43, 3, 4085, 3, 183, 1430, 3414, 3140, 4627, 5286, 2468, 3179, 2719, 2473, 2603, 2857, 2719, 2321, 3337, 2054, 3138, 3605, 194, 1]","[0, 2419, 1]"
"[0, 2430, 3212, 3957, 4690, 4908, 1821, 4956, 1821, 4629, 1204, 3327, 4848, 4729, 3589, 4970, 325, 2547, 3152, 3605, 194, 4627, 5286, 3762, 800, 3140, 4549, 2491, 1]","[0, 4956, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 2591, 3755, 4629, 186, 43, 2709, 1229, 775, 3218, 1203, 1662, 2439, 4466, 1544, 1123, 438, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 2591, 1]"
"[0, 4098, 2036, 1833, 3439, 1203, 43, 4354, 4918, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5122, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 422, 3327, 3213, 4848, 4729, 2426, 3312, 4009, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 794, 796, 800, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4690, 2436, 3327, 4908, 4735, 677, 1897, 5240, 2456, 2624, 325, 4631, 3152, 3140, 4627, 5286, 2491, 3138, 3605, 194, 3589, 4456, 4969, 1]","[0, 4956, 1]"
"[0, 4098, 2036, 1833, 3438, 1426, 43, 4217, 4918, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 2799, 3313, 4092, 2467, 5120, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 2332, 775, 55, 775, 3235, 2587, 1833, 3364, 319, 3762, 4549, 796, 3064, 805, 3663, 4549, 3896, 4528, 3138, 3605, 194, 1]","[0, 2332, 1]"
"[0, 2430, 3212, 3957, 4690, 2195, 2436, 3327, 2594, 2037, 1544, 43, 43, 1600, 1399, 2666, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 2430, 3212, 3957, 4690, 2235, 2436, 3327, 4308, 4948, 183, 1343, 1833, 3086, 1364, 3414, 3820, 1309, 3854, 3140, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 4308, 1]"
"[0, 2430, 4729, 3661, 5327, 4631, 4844, 3154, 3000, 1842, 2766, 2836, 2827, 3127, 4942, 3475, 2625, 4324, 2017, 3740, 3452, 3762, 4549, 796, 3605, 194, 3152, 325, 4800, 1]","[0, 2766, 2836, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 4387, 1203, 43, 3086, 1044, 1645, 2467, 4377, 3740, 803, 3740, 3348, 1911, 3152, 325, 4631, 3014, 1605, 2071, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 3327, 2340, 2417, 1636, 2459, 2784, 1203, 4881, 1203, 43, 3645, 183, 775, 2438, 4653, 1033, 3516, 3138, 3605, 194, 4549, 796, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 4532, 1843, 2784, 1203, 4881, 775, 43, 3645, 183, 775, 2438, 4653, 1033, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 803, 3364, 622, 3146, 4634, 2718, 55, 809, 1]","[0, 4532, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 3755, 5337, 4631, 2436, 3327, 2619, 3755, 2611, 325, 4631, 3152, 2467, 3707, 3740, 2619, 3606, 1]","[0, 2611, 1]"
"[0, 2430, 3212, 3957, 4690, 3755, 2591, 3538, 1636, 2459, 2784, 183, 4881, 1426, 43, 3645, 1203, 1662, 2438, 2542, 705, 3516, 3138, 3605, 194, 4629, 3364, 4549, 631, 3146, 4634, 2718, 1426, 809, 1]","[0, 2591, 1]"
"[0, 4940, 4946, 1645, 43, 3502, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5171, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 3327, 4532, 3911, 2784, 1203, 1426, 4881, 43, 3645, 183, 775, 2438, 4237, 4653, 1208, 3516, 1636, 2459, 3138, 3605, 194, 1]","[0, 4532, 3911, 1]"
"[0, 2430, 3957, 4690, 1]","[0, 1]"
"[0, 3687, 2430, 3212, 3957, 4690, 101, 1]","[0, 4116, 1]"
"[0, 2430, 3956, 4690, 2714, 4763, 5291, 4812, 3081, 1940, 3140, 4627, 5286, 1941, 4718, 4625, 2436, 3327, 1937, 4150, 3911, 3589, 1379, 3605, 194, 325, 4800, 3152, 4627, 5286, 3762, 796, 1]","[0, 1937, 1]"
"[0, 2430, 3957, 4690, 2419, 2340, 4848, 4729, 4848, 3662, 4733, 4777, 5337, 4631, 4629, 43, 2414, 2709, 4631, 2430, 1606, 4631, 2430, 3587, 3759, 325, 4631, 3152, 2467, 2357, 3740, 2619, 3606, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 3311, 3218, 5034, 4777, 2714, 5344, 3212, 5036, 4709, 3655, 2587, 3953, 2574, 2430, 3755, 1203, 43, 1645, 1203, 1662, 1044, 325, 4631, 4797, 3605, 194, 3762, 4627, 5286, 800, 3140, 4627, 5286, 4357, 4396, 2464, 3335, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 3540, 4629, 775, 43, 2709, 1645, 3218, 183, 775, 3218, 4776, 5033, 3218, 1234, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4532, 3540, 1]"
"[0, 4098, 2036, 1559, 3415, 1426, 1600, 43, 2068, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 4733, 4777, 3081, 2799, 3524, 5134, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2718, 2580, 2577, 5346, 3406, 4686, 5038, 2436, 3327, 4101, 4735, 1949, 4542, 4735, 2859, 2624, 1525, 1544, 2412, 3152, 3140, 4627, 5286, 2491, 3605, 194, 1]","[0, 4686, 5038, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 2340, 2417, 2567, 4717, 2984, 4848, 4729, 389, 3657, 4629, 775, 43, 2709, 1645, 3218, 183, 775, 3218, 4776, 5033, 3218, 1319, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4027, 4629, 1203, 43, 2709, 1833, 775, 3218, 183, 775, 3218, 4776, 5033, 3218, 1029, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4100, 1]"
"[0, 4098, 2036, 1559, 1600, 43, 2587, 2067, 4918, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 1786, 3152, 1309, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 4940, 2528, 183, 1833, 1363, 4743, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5196, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2426, 3137, 3040, 2587, 2714, 4763, 3957, 4690, 3, 3080, 2037, 43, 1524, 3820, 272, 235, 3138, 3605, 194, 3127, 1952, 2053, 1]","[0, 3080, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3346, 1843, 183, 3086, 1363, 1833, 2467, 3965, 3138, 3605, 194, 3740, 800, 3740, 3348, 1911, 3347, 3152, 325, 4631, 1]","[0, 3346, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 2714, 4763, 5291, 4820, 3782, 43, 183, 775, 4193, 1833, 3138, 2813, 3772, 2086, 3138, 3605, 194, 1]","[0, 3782, 1]"
"[0, 2430, 3957, 4690, 3327, 4027, 1636, 2459, 2784, 1343, 4881, 183, 3645, 183, 775, 2438, 4653, 1208, 3516, 3138, 3605, 194, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3664, 3081, 4387, 4629, 1343, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 741, 1]","[0, 4387, 1]"
"[0, 4098, 2036, 200, 3440, 1426, 43, 4901, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3524, 5093, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3956, 4690, 2735, 2766, 4881, 183, 1645, 4238, 1044, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 2766, 1]"
"[0, 2430, 3212, 3957, 4690, 4760, 1645, 4881, 1203, 43, 3152, 325, 2563, 3138, 5291, 4812, 3605, 194, 1]","[0, 4760, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 3782, 775, 55, 775, 4184, 1645, 3138, 3605, 194, 1]","[0, 3782, 1]"
"[0, 2430, 3213, 4729, 4844, 3154, 4026, 4629, 777, 2709, 1833, 775, 3218, 4776, 2709, 1044, 3524, 4767, 777, 3138, 3605, 194, 2644, 3140, 4544, 3180, 4135, 5352, 5348, 4627, 5286, 1]","[0, 4767, 1]"
"[0, 4098, 3491, 1592, 3406, 5331, 4781, 5034, 4777, 3081, 2800, 3140, 2799, 3313, 4092, 2467, 4001, 3152, 1203, 2563, 3138, 3605, 194, 3327, 2086, 1]","[0, 3491, 1]"
"[0, 2430, 3212, 3957, 4690, 4030, 4030, 4629, 777, 2709, 1645, 3218, 2240, 3327, 4848, 4729, 3589, 2450, 1309, 4631, 3152, 3605, 194, 4627, 5286, 3762, 803, 3140, 4549, 2491, 1]","[0, 4030, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 1076, 3327, 3213, 4848, 4729, 2426, 3312, 3911, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 3911, 1]"
"[0, 2430, 3212, 3956, 4690, 3891, 1203, 43, 1007, 183, 775, 1645, 325, 4800, 3152, 3589, 3138, 2958, 3140, 4549, 2645, 4720, 3451, 4310, 1887, 4267, 3762, 4627, 5286, 798, 3138, 3605, 194, 1]","[0, 3891, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 2030, 4387, 5231, 3320, 4881, 775, 43, 507, 2536, 787, 3140, 4549, 3888, 1]","[0, 2030, 4387, 1]"
"[0, 2430, 3956, 4690, 4298, 1645, 4238, 1044, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3346, 1843, 183, 3086, 1234, 1645, 2467, 3964, 3740, 803, 3740, 3348, 1911, 3347, 3152, 325, 4631, 1]","[0, 3346, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4308, 4948, 775, 43, 1203, 1606, 3093, 3414, 3820, 1315, 2224, 3138, 3605, 194, 3127, 1952, 2053, 1]","[0, 4308, 1]"
"[0, 4098, 2036, 1559, 3415, 1343, 1662, 43, 2344, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5135, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 1343, 43, 3802, 4116, 4528, 4542, 3532, 1645, 4653, 4005, 385, 1203, 1662, 43, 1300, 775, 3647, 2467, 2814, 45, 3605, 194, 3140, 4549, 3010, 3335, 2714, 3957, 4690, 4725, 2571, 3363, 2709, 4763, 2568, 4716, 1]","[0, 4116, 1]"
"[0, 2430, 3957, 4690, 2714, 4763, 2432, 3141, 4858, 3152, 1309, 4631, 1]","[0, 1]"
"[0, 2426, 3137, 3040, 2587, 2714, 4763, 3957, 4690, 3, 3080, 2037, 43, 1524, 3820, 272, 235, 1]","[0, 3080, 1]"
"[0, 2430, 3212, 3957, 4690, 4725, 2714, 4763, 5291, 4812, 3, 1713, 2851, 1203, 43, 1203, 1662, 4643, 1833, 3138, 3605, 194, 1]","[0, 2851, 1]"
"[0, 2430, 3957, 4690, 3327, 2591, 3755, 3538, 1636, 2459, 2784, 775, 4881, 1203, 43, 3645, 1203, 1662, 2438, 2542, 1000, 3138, 3605, 194, 4549, 800, 1]","[0, 2591, 1]"
"[0, 3512, 5331, 4781, 4686, 5038, 3, 3776, 3491, 437, 5247, 921, 2459, 241, 1]","[0, 3491, 1]"
"[0, 2430, 3957, 4690, 2863, 325, 4800, 3152, 3605, 194, 1732, 3663, 4627, 5286, 2491, 3762, 4627, 5286, 796, 1]","[0, 2863, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 1600, 43, 2030, 2055, 4387, 5231, 196, 5299, 3140, 4627, 5286, 1936, 3308, 4795, 3496, 2464, 3608, 3605, 194, 1]","[0, 4387, 5231, 1]"
"[0, 2430, 3212, 3957, 4690, 3782, 183, 183, 775, 4193, 1833, 3364, 846, 3762, 4549, 796, 3064, 806, 3663, 4549, 3896, 4528, 3138, 3605, 194, 1]","[0, 3782, 1]"
"[0, 2430, 3212, 3957, 4690, 3311, 3218, 2714, 4763, 5291, 4812, 3755, 1818, 43, 3589, 4639, 3138, 3605, 194, 3140, 4627, 5286, 2009, 3474, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 4631, 4021, 1901, 4848, 4729, 4844, 3154, 4733, 4777, 5327, 4631, 2079, 4629, 1203, 43, 2414, 2709, 4631, 2430, 1833, 4631, 2430, 3587, 4801, 325, 4631, 3152, 2467, 3919, 3740, 2619, 3606, 1]","[0, 3911, 1]"
"[0, 4940, 4946, 1645, 3442, 183, 3503, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5176, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4952, 4018, 2709, 1645, 2579, 1203, 43, 3152, 325, 4800, 3127, 4873, 4267, 1887, 2086, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 4018, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4532, 3911, 2784, 1426, 4881, 775, 3645, 183, 775, 2438, 4653, 1347, 3516, 1821, 2459, 3138, 3605, 194, 4549, 3762, 803, 3392, 3146, 4634, 2718, 94, 809, 1]","[0, 4532, 3911, 1]"
"[0, 2430, 3957, 4690, 3327, 2591, 3755, 3538, 1636, 2459, 2784, 775, 4881, 1203, 43, 3645, 1203, 1662, 2438, 2542, 974, 3516, 3138, 3605, 194, 1]","[0, 2591, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 3554, 4948, 1426, 43, 183, 1606, 3090, 3414, 3820, 1315, 2093, 3138, 3605, 194, 3127, 1952, 2053, 4528, 4267, 1887, 1]","[0, 3554, 1]"
"[0, 2430, 3212, 3957, 4690, 2219, 2436, 3327, 4308, 1426, 43, 183, 1606, 3090, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 4308, 1]"
"[0, 4098, 2036, 1559, 3415, 1426, 1600, 43, 2346, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5142, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 3406, 4686, 5038, 2436, 3327, 3832, 3784, 2476, 3491, 3589, 4456, 3850, 1203, 2412, 3152, 3127, 2491, 3605, 194, 1]","[0, 3491, 1]"
"[0, 2430, 3957, 4690, 3599, 1671, 325, 4800, 3152, 3213, 3953, 2430, 4729, 3138, 3605, 194, 3140, 4627, 5286, 1919, 1]","[0, 1]"
"[0, 3885, 3172, 1426, 43, 575, 2537, 2542, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5213, 3152, 974, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3885, 1]"
"[0, 2430, 3957, 4690, 3327, 4027, 4528, 3491, 437, 5258, 2459, 4498, 3138, 3605, 194, 4549, 3762, 800, 3364, 4549, 453, 3146, 2714, 141, 1]","[0, 3491, 1]"
"[0, 4940, 3491, 376, 5247, 294, 3406, 5331, 4781, 5034, 4777, 3081, 2799, 4092, 2467, 4978, 3152, 183, 2563, 3138, 3605, 194, 1]","[0, 3491, 1]"
"[0, 4517, 4504, 1645, 1426, 4745, 2430, 3957, 4690, 3213, 4729, 4733, 4777, 2078, 4707, 3213, 3041, 3081, 2799, 4092, 2467, 5194, 3138, 3605, 194, 1]","[0, 4504, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 3555, 775, 43, 183, 775, 4184, 1606, 3364, 906, 3064, 806, 3663, 4549, 3897, 4528, 2869, 1]","[0, 3555, 1]"
"[0, 2430, 3212, 3957, 4690, 2203, 2436, 3327, 2594, 775, 43, 1203, 1645, 2672, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 2430, 3213, 4848, 4729, 3755, 1204, 5247, 1645, 3218, 1203, 1662, 5247, 1000, 2714, 183, 3411, 4763, 5291, 4812, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 5035, 3312, 2572, 3588, 5034, 4777, 2043, 5231, 775, 1520, 2467, 5303, 3138, 3605, 194, 3740, 800, 3740, 4431, 1887, 2905, 2010, 3152, 325, 2563, 3014, 1041, 2071, 1]","[0, 5231, 1]"
"[0, 4098, 2036, 1645, 1426, 43, 2087, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 1782, 3152, 1309, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3755, 2567, 3040, 3218, 4776, 2709, 1415, 2710, 204, 5338, 3256, 1203, 1662, 3327, 3755, 3587, 5329, 187, 2709, 510, 3589, 4640, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 4018, 1843, 4848, 4729, 4844, 3154, 4733, 4777, 5327, 4631, 2079, 4629, 43, 2619, 1897, 4008, 3003, 3259, 2606, 325, 4631, 3152, 2467, 2917, 3740, 2619, 3606, 1]","[0, 2606, 1]"
"[0, 3512, 2572, 3588, 5034, 4777, 2415, 4646, 2467, 1350, 186, 2412, 3152, 3140, 3482, 5279, 3138, 5291, 4812, 3605, 194, 1]","[0, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4387, 4629, 1544, 43, 2709, 1399, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 354, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 2611, 2709, 1645, 2579, 775, 43, 325, 4800, 3152, 3589, 3138, 3704, 3140, 4549, 2619, 2488, 3762, 4627, 5286, 801, 3138, 3605, 194, 1]","[0, 2611, 1]"
"[0, 2430, 3957, 4690, 4533, 1309, 4800, 3152, 3605, 194, 5005, 3762, 4627, 5286, 800, 3663, 4627, 5286, 2491, 1]","[0, 4533, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2330, 2804, 1343, 43, 1203, 1662, 4168, 1645, 3364, 910, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 2330, 1]"
"[0, 2430, 3957, 4690, 3773, 2056, 4881, 186, 43, 1229, 2838, 1129, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 2056, 1]"
"[0, 4940, 4866, 1399, 1544, 43, 4218, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5229, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 887, 2485, 1203, 43, 183, 775, 4184, 2587, 1833, 2086, 3138, 3605, 194, 1]","[0, 2485, 1]"
"[0, 2430, 3212, 3957, 4690, 4938, 3957, 3644, 3311, 3218, 2518, 3755, 4542, 186, 47, 325, 4631, 3152, 3762, 4549, 801, 3140, 4549, 3243, 4327, 2464, 3335, 3198, 3138, 3605, 194, 1]","[0, 2518, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2331, 1343, 43, 1203, 1662, 4168, 1676, 3364, 914, 941, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 2331, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 4027, 1636, 2459, 2784, 775, 4881, 1203, 43, 3645, 183, 775, 2438, 4653, 1208, 3516, 3138, 3605, 194, 4549, 3762, 803, 3391, 3146, 4634, 2718, 103, 809, 1]","[0, 4100, 1]"
"[0, 4098, 3491, 524, 3406, 5331, 4781, 5034, 4777, 3081, 2799, 4092, 2467, 4000, 3152, 183, 2563, 3138, 3605, 194, 1]","[0, 3491, 1]"
"[0, 2430, 4729, 2408, 4947, 1343, 43, 3589, 3351, 143, 2714, 5344, 3212, 4763, 3957, 4690, 4656, 3605, 194, 3140, 4549, 2406, 4624, 3140, 3948, 3958, 4953, 5328, 3595, 3762, 4549, 803, 1]","[0, 2408, 1]"
"[0, 2430, 3957, 4690, 3327, 4532, 3911, 2784, 1343, 4881, 183, 3645, 183, 775, 2438, 4653, 1363, 1833, 3138, 3605, 194, 4549, 796, 3364, 4566, 3146, 2714, 156, 1]","[0, 4532, 3911, 1]"
"[0, 4940, 3986, 4946, 1833, 183, 2525, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 4928, 3152, 1309, 2563, 3138, 3605, 194, 1]","[0, 4940, 3986, 1]"
"[0, 4940, 4946, 43, 1399, 3440, 1426, 3722, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 4913, 3152, 974, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3213, 4848, 4729, 2340, 777, 5247, 1652, 3218, 183, 775, 5247, 1043, 2714, 183, 3411, 4763, 5291, 4812, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 4940, 4946, 1645, 3439, 1203, 43, 4354, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5164, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 2267, 2436, 3327, 4082, 1426, 43, 183, 1645, 1161, 757, 1314, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 4082, 1]"
"[0, 3656, 3312, 2430, 2714, 5344, 4627, 5286, 2430, 3957, 4690, 4848, 4729, 2340, 2417, 1343, 43, 4881, 4398, 3138, 3605, 194, 3589, 4174, 3663, 4627, 5286, 4431, 1887, 2905, 4629, 3364, 621, 628, 4549, 152, 803, 3064, 152, 809, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 3661, 5327, 4631, 2079, 4629, 775, 43, 2619, 4214, 1897, 2614, 325, 4631, 3152, 2467, 4086, 3740, 2619, 3606, 1]","[0, 2614, 1]"
"[0, 3690, 2430, 3212, 3957, 4690, 3775, 2709, 1394, 1]","[0, 1]"
"[0, 2075, 2713, 5291, 4812, 4683, 2430, 3212, 2587, 4163, 4508, 3215, 183, 1412, 5247, 183, 1521, 1430, 3512, 3152, 1343, 3152, 4708, 3138, 3605, 194, 1]","[0, 4507, 1]"
"[0, 2430, 3212, 3957, 4690, 5034, 4777, 3524, 4772, 2426, 3312, 4019, 1843, 2709, 1833, 3218, 4776, 183, 775, 2709, 1363, 325, 4631, 3152, 3042, 2569, 2430, 5028, 3218, 3138, 3605, 194, 3140, 4549, 4544, 3180, 5352, 5348, 3126, 286, 807, 1]","[0, 4772, 1]"
"[0, 2430, 3212, 3957, 4690, 2203, 2594, 2037, 775, 43, 1203, 1645, 2672, 3820, 1315, 2714, 4763, 4684, 2080, 5291, 4812, 754, 1309, 2412, 3762, 4627, 5286, 794, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 4940, 2528, 1203, 43, 183, 1523, 3722, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5149, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 3512, 2572, 3588, 5034, 4777, 2714, 2415, 4646, 2467, 1349, 186, 3512, 3152, 3140, 3482, 3138, 5291, 4812, 3605, 194, 1]","[0, 1]"
"[0, 4940, 3986, 4542, 1312, 1833, 43, 4938, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 3524, 4927, 3152, 1309, 2563, 3138, 3605, 194, 1]","[0, 4940, 3986, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 2714, 4763, 5291, 4812, 3782, 4150, 775, 43, 183, 1116, 1833, 3138, 3605, 194, 1]","[0, 3782, 4150, 1]"
