,desc,wordId
9959,"PROLENE BLU 90CM M2 3/0 SH VB_Chỉ phẫu thuật tổng hợp đơn sợi không tiêu tiệt trùng_Hiệu Ethicon_Product code W8354_Hộp 12 cái_Hàng mới 100%""_Loại D",PROLENE
2865,"Chỉ khâu phẫu thuật mắt 1455P loại không tự tiêu,chất liệu Poly-propylene (12 sợi/hộp). Hãng sản xuất Mani, Inc Nhật. Hàng mới 100% ,sản xuất năm 2014,2015,2016",PROPYLEN
7988,"Chỉ phẫu thuật, chủng loại V-LOC TM 180 Absorbable Wound Closure Device, 12 sợi/hộp, hãng sản xuất Covidien, hàng mới 100%, mã sp VLOCL0803",VLOC
9917,"PROLENE BLU 90CM M1 5/0 RB-1 VB_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon- Hãng Ethicon, LLC_Product code W8330_Hộp 12 cái_Hàng mới 100%_Loại D",PROLENE
4368,"Chỉ khâu phẫu thuật: CARDIOXYL 2/01/2 KL25 DA 90CM, Lô: 11758, năm sx: 2015, hd: 2019, nhà sx: Peter surgical, hàng mới 100%",Cardioxyl
1510,Chỉ Khâu Phẫu Thuật (C0932060). Chủng loại: DAFILON BLUE 6/0 (0.7) 45CM DS12 (PAC/36PCS). Hãng sx: B.Braun Surgical SA. Năm sx: 2015. Hàng mới 100%,DAFILON
1691,"Chỉ Khâu Phẫu Thuật (C1048557),Chủng loại:SAFIL VIOLET 1 (4) 90CM HR 40S (M) (PAC/36 PCS), Hãng sx:B.BRAUN SURGICAL SA. Hàng mới 100%",SAFIL
8167,"Chỉ tiêu nhanh đa sợi tổng hợp Glacomer 91 Ecosorb fast  F29RH37W. HSX:VIGILENZ MEDICAL DEVICES SDN BHD, NSX: MALAYSIA.Năm SX 2015. Mới 100%. Hộp 12 tép",Ecosorb fast
7830,"Chỉ phẫu thuật vô trùng: SILK 3/0 HR 26mm 75cm (Code : SI30HR26,NSX : 2017, NSX : Luxsutures AG) (Hộp/12 sợi) (GP: 7083NK/BYT-TB-CT)",SILK
5565,CHỈ PHẪU THUẬT LOẠI CATGUT  CHROM 75 CM  EP 3 USP 3/0 NEEDLE 1/2 CIR  TAPER 26 MM. HÀNG MỚI 100%. SX 2015,CatGut
3280,"Chỉ khâu phẫu thuật SURGICRYL 910 EP 3 USP 2/0 NEEDLE 1/2 CIR TAPER 26 MM / 75 CM. Hàng mới 100%, SX năm 2017, lô 170210, hạn sử dụng 01/2022",Surgicryl
5293,"Chỉ phẫu thuật không tiêu Nylon đơn sợi, chủng loại: DemeTech Nylon (DemeLON),12 sợi/hộp, code: NL263026F4P, nsx: DemeTECH,mới100%",Demelon
3004,"Chỉ khâu phẫu thuật NYLON DACLON MONOFIL 75 CM EP 1 USP 5/0 NEEDLE 3/8 CIR CUT. 19 MM. Hàng mới 100%, Số lô sx 170505, hạn sử dụng: 5/2022.",Daclon
11178,"VICRYL VIO 75CM 0  MH PLUS_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9141_Hộp 12 cái_Hàng mới 100%""_Loại D",VICRYL
6200,CHỈ PHẪU THUẬT LOẠI SURGICRYL PGA EP 3.5 USP 0 NEEDLE 1/2 CIR REV TAPER.30 MM / 75 CM. HÀNG MỚI 100%,Surgicryl PGA
4520,CHỈ PHẪU THUẬT,
9319,NL040-4#&Chỉ khâu phẫu thuật (04-ePTFE),PTFE
5133,Chỉ phẩu thuật dùng trong y tế; hiệu ASSUT; Hãng sản xuất: Assut- Thụy Sĩ; Chủng loại: AssuCryl (R)( PGA) ; Mã: 4346N ; Mới 100%; 12 tép/hộp; Sản xuất năm: 2015,AssuCryl
4848,"Chỉ phẫu thuật Chromic Catgut tự tiêu tự nhiên, tiệt trùng, đơn sợi số 0, chiều dài sợi chỉ 70cm, sợi chỉ màu nâu, 12 sợi/hộp,code: CC1120036B0P, nsx: DemeTECH,mới100%",CatGut
2686,"Chỉ khâu phẫu thuật liền kim vô trùng dùng để khâu vết thương ngoài da, phải cắt chỉ. Nylon  3/0, 75cm, 3/8, 26mm. 12 sợi/tá. Mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",Nylon
7577,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl Monofilament số 2/0 dài 75cm kim 1/2 kim tròn vòng kim 30mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",Surgicryl Monofilament
9786,PROLENE BLU 60CM M0.5 7/0 BV175-8_Chỉ phẫu thuật tổng hợp không tiêu tiệt trùng_Hiệu Ethicon_Model W8702_Hộp 12 cái_Hàng mới 100%,PROLENE
8358,"Dụng cụ cố định lưới thoát vị, chủng loại ProTack TM Auto Suture TM Fixation Device 5mm, 6 chiếc/hộp, hãng sản xuất Covidien, mới 100%",Thoát vị
7047,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Catgut chrom có thời gian tự tiêu 14 ngày số 2/0 dài 75cm kim 1/2 kim tròn vòng kim 37mm,CatGut
7288,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene số 3/0 dài 90cm 2 kim 1/2 kim tròn vòng kim 25mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",PROPYLEN
9757,PROLENE BLU 60CM 7/0 DA BV175-7 VB_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code 8966H_Hộp 36 cái_Hàng mới 100%_Loại D,PROLENE
10552,VICRYL CTD 1 90CM 40MM TP_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code W9468_Hộp 12 cái_Hàng mới 100%,VICRYL
208,Chất hàn gắn da dùng trong phẫu thuật - HISTOACRYL BLUE 0.5ML (PAC/10PCS) (1050044). Hàng mới 100%.HSX:B.BRAUN.,Histoacryl
420,"Chỉ  phẫu thuật vô trùng:  LUXCRYL  910 1 HR 40mm 90cm (Code : PL01HR40, Hàng mới 100%, NSX : 2016, NSX : Luxsutures AG, Luxembourg) (Hộp/12 sợi)",LUXCRYL
3909,"Chỉ khâu phẫu thuật tự tiêu, dùng trong y tế18S35F (OPTIME    0   1/2 R40    90CM). Hàng F.O.C. Hàng mới 100%",OPTIME
5815,CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE   75 CM  EP  4 USP 1    NEEDLE  1/2  CIR  TAPER 30 MM. HÀNG MỚI 100%,PROPYLEN
7714,Chỉ phẫu thuật vô trùng nhãn hiệu Silk số 4/0 dài 75cm kim 3/8 kim tam giác vòng kim 19mm,SILK
9657,PROLENE BLU 100CM M3.5 0 V-34  _Chỉ phẫu thuật tổng hợp không tiêu vô trùng _Model W486_Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,PROLENE
5159,"Chỉ phẩu thuật E17RH260 Ecosorb USP 1, 75cm, RH 26mm ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",Ecosorb
1238,"Chỉ khâu phẫu thuật '' TRO-CHROFIL'' 75cm, USP 3/0( hộp/12 cái) hàng y tế, mới 100%",TRO-CHROFIL
3601,Chỉ khâu phẫu thuật tự tiêu (OPTIME 2/01/2 R26 75CM).Hàng mới 100%,OPTIME
4466,"Chỉ không tiêu tổng hợp Polypropylen số 2-0, dài 90cm, 2 kim tròn, dài 26mm  (Model: Trulene 2-0) (Hàng mới 100% do hãng Sutures India PVT/ Ấn Độ Sản Xuất)",TRULENE
10045,"PROLENE MESH 6X11CM_Lưới điều trị vô trùng_Hiệu Ethicon- Hãng Ethicon, LLC_Product code PMS3_Hộp 3 cái_Hàng mới 100%_Loại C",MESH
3139,"Chỉ khâu phẫu thuật Polysorb (Polysorb số 2-0,dài 75cm, kim C14, loại tự tiêu), mã: CL823, 36 sợi/hộp. Mới 100%, sản xuất năm: 2017. Hãng SX: Covidien",Polysorb
2911,"Chỉ khâu phẫu thuật mắt 2890 loại không tự tiêu,chất liệu PGA (12 sợi/hộp). Hãng sản xuất Mani, Inc Nhật. Hàng mới 100% ,sản xuất năm 2015",PGA
3095,"Chỉ khâu phẩu thuật Pegesorb 3/0 25 1/2,  75cm, 12 tép/hộp. Mã hàng: G4250. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015-2016. Hàng mới 100%",Pegesorb
5455,"CHỈ PHẪU THUẬT KHÔNG TỰ TIÊU BLACK SILK  WAX LOGWOOD USP 2/0 ,15B302000, CUON=2000M, HÃNG SX PEARSALLS",BLACK SILK
6530,"Chỉ phẩu thuật S37RH260 , 75cm, RH, 26mm ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",
7786,"Chỉ phẫu thuật vô trùng:  LUXCRYL 910 1 HR 30mm 75cm (Code : PL01HR30, NSX : 2017, NSX : Luxsutures AG, Luxembourg) (Hộp/12 sợi)",LUXCRYL
1124,Chỉ khâu phẫu thuật - SAFIL VIOLET 2/0 (3) 70CM HR26 (M) (PAC/36PCS) (C1048042).Hàng mới 100%.HSX:B.BRAUN.,SAFIL
9767,"PROLENE BLU 60CM M0.4 8/0 CC_Chỉ phẫu thuật tổng hợp đơn sợi không tiêu tiệt trùng_Hiệu Ethicon_Product code W8703_Hộp 12 cái_Hàng mới 100%""_Loại D",PROLENE
1973,"Chỉ khâu phẫu thuật 4/0 p PTFE Surgical Suture, mono 75cm taper point 13mm 3/8 0,33mm 2 needles,code:F-TCD-4/0-13-33-75d,mới 100%,hãng sx:Golnit Ltd(dùng phẫu thuật tim,cấy lâu dài trong cơ thể)",PTFE
4926,Chỉ phẫu thuật dùng trong chỉnh hình (UL878) (Hộp/36 sợi),
205,Chất hàn gắn da dùng trong phẫu thuật - HISTOACRYL BLUE 0.5ML (PAC/10PCS) (1050044),Histoacryl
3555,"Chỉ khâu phẫu thuật tim, dùng trong y tế  - 87310 ( FILAPEAU  3/0 3/8 T30    90CM). Hàng mới 100%",Filapeau
11880,CHỈ PHẪU THUẬT LOẠI DACLON NYLON MONOFIL 75 CM EP 2 USP 3/0 NEEDLE 3/8 CIR CUT. 24MM HÀNG MỚI 100%. SX 2016,Daclon
11524,Miếng điều trị thoát vị - OMYRA MESH 15 X 22 CM (1061522),MESH
4531,"Chỉ phẫu thuật  FLEXON (12 tép / hộp). Mới 100% 8886258643,nhà sản xuất: Covidien, năm sản xuất:2015",FLEXON
5452,Chỉ phẫu thuật không tự tiêu 7/0 BLACK BRD SILK WAX 1000 YDS-ASB-3. Hãng sản xuất Ashaway Line & Twine Mfg. Co./Mỹ. Mới 100%.,SILK WAX
4391,"Chỉ khâu phẫu thuật: OPTIME 1 1/2 R40 90CM, Lô: 20688, năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",OPTIME
2673,Chỉ khâu phẫu thuật liền kim dùng trong y tế. Nylon 9/0. Mã T04A09N10-15. Hàng mới 100%. Hãng sản xuất: BEAR MEDIC,Nylon
6580,"Chỉ phẫu thuật sợi Polyglycolic Acid tự tiêu tổng hợp, tiệt trùng, đa sợi bện số 3/0, chiều dài sợi chỉ 90cm, sợi chỉ màu tím,12 sợi/hộp, code:  PGA1083037B0P, nsx: DemeTECH,mới100%",PGA
11367,VICRYL VIO 75CM M4 1 MH-1 PLUS  _Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Model W9213_ Hiệu Ethicon_ Hộp 12 cái_Hàng mới 100%,VICRYL
6984,"Chỉ phẫu thuật tự tiêu Vital Polyglactin. Dài 75cm, cỡ 3/0 (Hộp 12 tép). Hsx Unilene S.A.C. Năm sx 2016. Hàng mới 100%.",Polyglactin
6900,"Chỉ phẫu thuật tự tiêu SURGICRYL PGA EP 5 USP 2 NEEDLE 1/2 CIR TAPER 40 MM / 90 CM. Hàng mới 100%, SX năm 2017, lô170506, hạn sử dụng 04/2022",Surgicryl PGA
5511,CHỈ PHẪU THUẬT LOẠI  DACLON NYLON MONOFIL 75 CM EP 2 USP 3/0 NEEDLE 3/8 CIR CUT. 24 MM. HÀNG MỚI 100%,Daclon
826,Chỉ khâu phẫu thuật - MONOSYN VIOLET 5/0 (1) 70CM HR17 (M) (PAC/36PCS) (C0022003). Hàng mới 100%. HSX: B. Braun Surgical S.A,MONOSYN
4191,"Chỉ khâu phẫu thuật(C1048012). Chủng loại: SAFIL ,5/0 (1) 70CM HR17  (PAC/36PCS), Hãng sx: B.BRAUN SURGICAL SA , Năm sx: 2016. Hàng mới 100%",SAFIL
9803,"PROLENE BLU 60CM M0.5 7/0 CC-11_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W8801_Hộp 12 cái_Hàng mới 100%""_Loại D",PROLENE
8973,"Lưới thoát vị, chủng loại ParietexTM Optimized Composite Mesh, mã sp PCO2015OSX, 3 chiếc/hộp, hsx Covidien, mới 100%",MESH
6268,"Chỉ phẫu thuật mắt (8065192201) (12 tép/hộp) (không phải chỉ tiêu) (Hàng mới 100%, Hãng sản xuất: Alcon)",
9476,PDS II 5/0 16MM CUR CUT_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9733T_Hộp 24 cái_Hàng mới 100%_Loại D,PDS
5922,"CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE SURGICAL MESH 15 x15 CM STANDARD. HÀNG MỚI 100%, SX NĂM 2016. LÔ SX 150702. HẠN DÙNG 07-2020",MESH
10619,VICRYL MESH 135MM X 110MM_Lưới điều trị vô trùng_Hiệu Ethicon_Product code VM72_Hộp 1 cái_Hàng mới 100%,MESH
10292,STLESS STEEL 75CM  5 TR-55_Chỉ phẫu thuật không tiêu tiệt trùng bằng thép không gỉ_Hiệu Ethicon_Product code W945_Hàng mới 100%,STEEL
2257,"Chỉ khâu phẫu thuật dùng trong y tế: MONOTIME  2/0 1/2 R26 70CM, Lô: 21299, Hd: 2020, Nhà sx: Peters Surgical, FOC",Monotime
4168,"Chỉ khâu phẫu thuật(C0935360). Chủng loại:DAFILON,2/0 (3) 75CM DS24 (PAC/36PCS), Hãng sx: B.BRAUN SURGICAL SA , Năm sx: 2016. Hàng mới 100%",DAFILON
4478,"Chỉ không tự tiêu nylon 3-0 x 75cm, kim 3/8 x 24mm ( dùng 1 lần trong y tế, hàng mới 100%)",Nylon
10492,"Vật liệu cầm máu vô trùng : BONE WAX 2,5GR (Code : Z046, Hàng mới 100%, NSX : 2016, NSX : SMI A.G, Belgium) (Hộp/12 cái) (GP : 2677NK/BYT-TB-CT)",WAX
9843,PROLENE BLU 75CM 5/0 C-1_Chỉ phẫu thuật tổng hợp đơn sợi không tiêu vô trùng_Hiệu Ethicon_Product code 8890H_Hộp 36 cái_Hàng mới 100%_Loại D,PROLENE
11628,"Chỉ khâu nylon có gắn kim tròn dài 4mm, dày 100u, đường kính 3/8,loại Nylon màu đen 10-0 dài 15cm, mã T04A10N10-15",Nylon
6409,"Chỉ phẫu thuật Polyglactin 910 tự tiêu tổng hợp, tiệt trùng, đa sợi bện số 0 (DemeTECH Absorbable Poly (glycolide/L-lactide)(DemeCRYL), 12 sợi/hộp,code: G1080036B26P, nsx: DemeTECH,mới100%",Demecryl
9046,"Miếng cầm máu vô trùng cho tai code 400162 (10 chiếc/ hộp). Hãng Medtronic Xomed, hàng y tế, mới 100%.",
7423,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Silk số 6/0 dài 45cm kim 3/8 kim tam giác vòng kim 12mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",SILK
5458,"Chỉ phẫu thuật không tự tiêu DemeLon dài 75cm, cỡ 2/0; 12 tép / hộp. Mã hàng: NL262024F4P. Hãng sx : DEMETECH CORP. Năm sản xuất : 2016-2017.Hàng mới 100%",Demelon
11824,"Chỉ phẫu thuật  SURGIPRO (36 tép / hộp). Mới 100% VP630X, năm sản xuất 2016, nhà sản xuất Covidien",Surgipro
2148,"Chỉ khâu phẫu thuật dùng trong y tế: CARDIOFLON EV 4/0 3/8 R16 75CM, Lô: 21577, Hd: 2020, Nhà sx: Peters Surgical",Cardioflon
6335,"Chỉ phẫu thuật O9003FD2 Brilon USP 10/0  30cm, FD6mm 2X ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",Brilon
10938,VICRYL UND 45CM 6/0  RB-2_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9981_Hộp 12 cái_Hàng mới 100%,VICRYL
2521,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế 20S20A (COROLENE  3/0 1/2 R26 DA 90CM          c).Hàng mới 100%",Corolene
1384,"Chỉ khâu phẫu thuật ( vi phẫu ) NDY01V( liền kim) Crownjun Nylon Suture 10/0-15cm (12 sợi/hộp).Năm sx:2016-2017, Hãng sx: Kono Seisakusho Co., Ltd, Japan. Hàng mới 100%",Crownjun
2169,"Chỉ khâu phẫu thuật dùng trong y tế: CARDIONYL 4/0 3/8 R16   80CM , Lô: 21729,22765, Hd: 2020, Nhà sx: Peters Surgical",Cardionyl
5342,"Chỉ phẫu thuật không tiêu POLYPROPYLENE 75 CM EP 2 USP 3/0 NEEDLE 1/2 CIR TAPER 30 MM. Hàng mới 100%, SX năm 2017, lô170505, hạn sử dụng 05/2022",PROPYLEN
10011,PROLENE MESH 15X15CM_Lưới điều trị vô trùng_Hiệu Ethicon_Product code PMM1_Hộp 1 cái_Hàng mới 100%,MESH
8154,"Chỉ tiêu Chirasorb viol 4/0, mã LV 0724 (dùng để khâu trong phẫu thuật, tbyt mới 100%; hãng sx:Chirana, Séc;hãng phân phối:Vitrex,Đan Mạch;năm sx:2017)",CHIRASORB
6219,CHỈ PHẪU THUẬT LOẠI SURGICRYL PGA EP 4 USP 1 NEEDLE 1/2 CIR TAPER 40MM/90CM. HÀNG MỚI 100%. SX 2015. LÔ SX151004. HẠN DÙNG 09-2020.,Surgicryl PGA
10731,VICRYL PLUS VIO 90CM 1 CT_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code VCP359H_Hộp 36 cái_Hàng mới 100%,VICRYL PLUS
11048,VICRYL VIO 0 45CM M3.5 NN_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code V906E_Hộp 24 cái_Hàng mới 100%,VICRYL
4470,"Chỉ không tự tiêu catgut 2-0 x 76cm, kim 1/2 x 26cm (Dùng 1 lần trong y tế. Hàng mới 100%)",CatGut
11300,VICRYL VIO 75CM M2 3/0 SH PLUS_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Model W9120_ Hiệu Ethicon_ Hộp 12 cái_Hàng mới 100%,VICRYL
11666,"Chỉ Khâu Phẫu Thuật (C2090917). Chủng loại:PREMILENE, 5/0 (1) 75CM 2XDR12CV 1PAC=36PC, Hãng sx: B.BRAUN SURGICAL SA , Năm sx: 2015. Hàng mới 100%",PREMILENE
9220,"Nguyên liệu chỉ dùng để sản xuất chỉ phẫu thuật tự tiêu: CATGUT CHROM 4/0 USP SIZE( Hàng mới 100%, Mã: R20201).Nhà sản xuất: SMI A.G. Số lô: 1702033,1704080. SX: 09/2017. HD: 09/2022,",CatGut
6724,"Chỉ phẫu thuật tổng hợp tự tiêu nhanh, đa sợi bện số 2/0 (DemeTECH Rapid Absorbable (DemeQUICK),  12 sợi/hộp,code: PRG1072037B0P, nsx: DemeTECH,mới100%",Demequick
9324,NL045-3#&Chỉ khâu phẫu thuật (OEM) ((dài 45-120cm),
97,"Băng dính y tế thay chỉ khâu da R1542 ""STERI-STRIP"", khổ 1/4in x 1.5in, 50 miếng/hộp, 4 hộp/thùng. Hàng mới 100%.",STERI-
3984,"Chỉ khâu phẫu thuật vô trùng (Model: TRUSYNTH), chất liệu Polyglactine 910 dài 90cm, kim tròn 1/2 dài 40mm, (12 sợi/hộp gồm cả chỉ và kim). Hàng mới 100%. Hãng SX: Sutures India/ Ấn Độ. HSD: 11.2021.",TRUSYNTH
4166,"Chỉ Khâu Phẫu Thuật(C0935360),DAFILON BLUE 2/0 (3) 75CM DS24 (PAC/36PCS). Dùng trong thiết bị y tế, 1Hộp=36 Chiếc. Năm sản xuất: 2014 Hàng mới 100%",DAFILON
10575,VICRYL CTD 3/0 1.5M NN_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9024_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL
9053,"Miếng cầm máu vô trùng dùng cho tai code 400146(10 miếng/ hộp). Hãng Medtronic, hàng y tế, mới 100%.",
10698,VICRYL PLUS SUTURE 36IN(90CM) 0 VI_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Model VCP358H_ Hộp 36 cái_Hàng mới 100%,VICRYL PLUS
3855,"Chỉ khâu phẫu thuật tự tiêu, dùng trong y tế  ( OPTIME R  2/0 1/2KL36    90CM). Hàng mới 100%",OPTIME R
6008,CHỈ PHẪU THUẬT LOẠI SILK BLACK 75 CM EP 3USP 2/0 NEEDLE 3/8 CIR REV CUTTING 26MM. HÀNG MỚI 100%. SX 2016. LÔ SX160704. HẠN DÙNG 07-2021.,SILK
3845,"Chỉ khâu phẫu thuật tự tiêu, dùng trong y tế  - 18S30AD ( OPTIME    2/0 1/2KL30    75CM). Hàng mới 100%",OPTIME
11412,VICRYL VIO 90CM 1 CT_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng  _Model W9431_Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL
3518,"Chỉ khâu phẫu thuật tiệt trùng - Tự tiêu (Mitsu FST Sterilized Surgicall Needled Suture), cỡ số 2-0 x 70, 26mm. Chủng loại: Mitsu Fst. Hãng Sx: Meril Endo Surgery Pvt.Ltd Ấn Độ.  Hàng mới 100%.",
3427,"Chỉ khâu phẫu thuật Suture(Surgipro* II 5-0 75cm 2XCV-22), loại cắt, mã:VP710X.36 cuộn/hộp.Mới 100%, sản xuất năm: 2015. Hãng SX: Covidien",Surgipro
3261,"Chỉ khâu phẫu thuật SURGICRYL 910 EP 1 USP 5/0 NEEDLE 1/2 CIR TAPER 17 MM / 75 CM. Hàng mới 100%, SX năm 2017, lô170722, hạn sử dụng 06/2022",Surgicryl
9097,"Miếng lướt thoát vị Vigilenz Vigimesh SP, mã: RM6110SP, 6 miếng/hộp, SX năm: 2015, Mới 100%, hãng SX: Vigilenz Medical Devices",MESH
8415,DỤNG CỤ Y TẾ MỚI 100% DÙNG 1 LẦN N175 CHỈ TỔNG HỢP ĐA SỢI NEOSORB DÙNG TRONG PHẨU THUẬT HẠN SỬ DỤNG 09/2020 NHÀ SẢN XUẤT TH.KAZANTZIDIS S.A ( MEDIPAC),NEOSORB
3190,"Chỉ khâu phẫu thuật SILK BLACK 45 CM EP 0.7 USP 6/0 NEEDLE 3/8 CIR REV. CUTTING 12 MM. Hàng mới 100%, SX năm 2017, lô170722, hạn sử dụng 06/2022",SILK
8577,ETHIBOND GRN 45CM M1_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W894_Hộp 12 cái_Hàng mới 100%_Loại D,ETHIBOND
11834,"Chỉ phẫu thuật (không tiêu): SILKUS , code: LNW 5001, hàng mới 100%. Nsx: Lotus Surgicals Pvt Ltd. lô: L1606, sx: 03/2016, hd: 02/2021.",SILK
9323,NL042-3#&Chỉ khâu phẫu thuật (C),
8205,"Chỉ tiêu sợi tím bện 8.0/2090 ( 12 cái/hộp ),Chủng loại MANI SUTURES PGA. Hãng chủ sở hữu Mani, Inc. Nhật Bản, Hàng mới 100%.",PGA
10242,STEEL SUTURE - STLESS STEEL 4X45CM 5 V-40_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code M650G_Hộp 12 cái_Hàng mới 100%_Loại C,STEEL
5608,CHỈ PHẪU THUẬT LOẠI CATGUT CHROM 75 CM EP 3 USP 3/0 NEEDLE 3/8 CIR REV.CUTTING  24 MM. HÀNG MỚI 100%,CatGut
1274,"Chỉ khâu phẫu thuật ( Steril Surgical Sutures, (Neolact) Neolact 6/0 13mm Round B. 1/2 75cm) Hàng mới 100%",NEOLACT
1527,"Chỉ Khâu Phẫu Thuật (C0935204) - Chủng loại: DAFILON BLUE 4/0 (1.5) 75CM DS19 (PAC/36PCS), Hãng sx:B.BRAUN SURGICAL SA, năm sx: 2016. Hàng mới 100%",DAFILON
11403,VICRYL VIO 90CM 1  CT_Chỉ khâu phẫu thuật  vô trùng_Hiệu Ethicon_Product code W9431_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL
122,"Bộ Chỉ phẩu thuật có Kim: NYLON 6/0 USP SIZE. (Hàng mới 100%, Mã: H9071512). Nhà sản xuất: SMI A.G. Số lô: 151101. SX: 11/2015. HD: 11/2020.",Nylon
3521,"Chỉ khâu phẫu thuật tiệt trùng - Tự tiêu (Mitsu Sterilized Surgical Needled Suture (Dyed & Undyed), cỡ số 2-0 X 90, 30 mm (12 chiếc/hộp). Hsx: Meril Endo Surgery Pvt.Ltd Ấn Độ. Hàng mới 100%",
2048,"Chỉ khâu phẫu thuật Chiralenfil blue 2/0, mã PP 5164 (dùng để khâu vết thương, tbyt mới 100%, hãng sản xuất: Chirana, Séc;hãng phân phối: Vitrex, Đan Mạch; năm sx:2016-2017)",CHIRALEN
5113,Chỉ phẫu thuật dùng trong y tế; hiệu ASSUT; Hãng sản xuất: Assut- Thụy Sĩ; Chủng loại: AssuCryl (R) Lactin (PGLA) ; Mã: L4287N ; Mới 100%; 12 tép/hộp; Sản xuất năm: 2016,AssuCryl
7777,"Chỉ phẫu thuật vô trùng:  CATGUT CHROM 1 HR 40mm 75cm (Code : CC01HR40,NSX : 2017, NSX : Luxsutures AG) (Hộp/12 sợi) (GP: 7083NK/BYT-TB-CT)",CatGut
3185,"Chỉ khâu phẫu thuật SILK BLACK 150 CM EP 4 USP 1. Hàng mới 100%, SX năm 2017, lô161222, hạn sử dụng 12/2021",SILK
10220,SPONGOSTAN ANAL 80X30MM DIA 20S_Vật liệu cầm máu vô trùng_Hiệu Ethicon_Product code MS0004_Hộp 20 cái_Hàng mới 100%,SPONGOSTAN
3990,"Chỉ khâu phẫu thuật vô trùng Chromic catgut số 1, dài 75cm, kim tròn nửa vòng dài 40mm  (Model: TRUGUT 1 ) (Hàng mới 100% do hãng Sutures India PVT/ Ấn Độ Sản Xuất)",CatGut
2636,"Chỉ khâu phẫu thuật không tự tiêu, TRUSILK, 26mm, code: 5F75DZ26 (6-2017, 05-2022), PN: PD72703, hiệu SUTURES INDIA PVT. LTD (hàng mới 100%)",SILK
7413,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Silk số 4/0 dài 75cm kim 3/8 kim tam giác vòng kim 19mm,SILK
473,"Chỉ khâu không tiêu, dùng trong y tế 31680 (ACIER     3   1/2KL40    45CM       P5).Hàng mới 100%",ACIER
11338,VICRYL VIO 75CM M3 2/0 V-30_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9360_Hộp 12 cáiHàng mới 100%,VICRYL
8696,ETHILON BLK 30CM M0.2_Chỉ phẫu thuật tổng hợp không tiêu tiệt trùng_Hiệu Ethicon_Product code W1719_Hộp 12 cái_Hàng mới 100%,ETHILON
1553,"Chỉ Khâu Phẫu Thuật (C0935352). Chủng loại:DAFILON, 3/0 (2) 75CM DS24,1PAC=36PC, Hãng sx: B.BRAUN SURGICAL SA , Năm sx: 2016. Hàng mới 100%",DAFILON
3162,"Chỉ khâu phẩu thuật Propilen  5/0 13 3/8,  75cm, 12 tép/hộp. Code: P2312. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015-2016. Hàng mới 100%",Propilen
